Date,Time,open,high,low,close,volume
2020-05-13,07:25:05Z,2855.0,2855.75,2855.0,2855.25,-1
2020-05-13,07:25:10Z,2855.5,2855.75,2855.0,2855.75,-1
2020-05-13,07:25:15Z,2855.75,2856.0,2855.5,2856.0,-1
2020-05-13,07:25:20Z,2856.0,2856.5,2855.75,2856.25,-1
2020-05-13,07:25:25Z,2856.5,2857.0,2856.0,2856.75,-1
2020-05-13,07:25:30Z,2856.75,2857.5,2856.5,2857.25,-1
2020-05-13,07:25:35Z,2856.75,2857.25,2856.5,2857.0,-1
2020-05-13,07:25:40Z,2856.75,2857.0,2856.5,2857.0,-1
2020-05-13,07:25:45Z,2856.5,2857.0,2856.25,2856.75,-1
2020-05-13,07:25:50Z,2855.75,2856.5,2855.5,2856.0,-1
2020-05-13,07:25:55Z,2855.75,2856.25,2855.75,2856.0,-1
2020-05-13,07:26:00Z,2855.25,2856.25,2855.0,2855.5,-1
2020-05-13,07:26:05Z,2855.5,2855.75,2855.25,2855.75,-1
2020-05-13,07:26:10Z,2855.75,2856.5,2855.5,2856.0,-1
2020-05-13,07:26:15Z,2855.75,2856.0,2855.5,2856.0,-1
2020-05-13,07:26:20Z,2855.75,2856.0,2855.5,2856.0,-1
2020-05-13,07:26:25Z,2855.75,2856.25,2855.5,2856.0,-1
2020-05-13,07:26:30Z,2855.5,2856.0,2855.5,2855.75,-1
2020-05-13,07:26:35Z,2855.0,2856.0,2854.5,2855.25,-1
2020-05-13,07:26:40Z,2854.75,2855.0,2854.5,2855.0,-1
2020-05-13,07:26:45Z,2854.5,2855.0,2854.25,2854.75,-1
2020-05-13,07:26:50Z,2854.25,2854.75,2854.25,2854.5,-1
2020-05-13,07:26:55Z,2854.0,2854.75,2853.25,2854.25,-1
2020-05-13,07:27:00Z,2853.0,2853.75,2852.75,2853.25,-1
2020-05-13,07:27:05Z,2853.25,2853.75,2853.0,2853.5,-1
2020-05-13,07:27:10Z,2852.75,2853.5,2852.5,2853.0,-1
2020-05-13,07:27:15Z,2852.5,2853.0,2852.25,2852.75,-1
2020-05-13,07:27:20Z,2851.75,2852.5,2851.0,2852.0,-1
2020-05-13,07:27:25Z,2852.25,2853.25,2851.5,2852.5,-1
2020-05-13,07:27:30Z,2852.75,2853.25,2852.75,2853.0,-1
2020-05-13,07:27:35Z,2853.0,2853.25,2852.75,2853.25,-1
2020-05-13,07:27:40Z,2853.25,2853.75,2852.75,2853.5,-1
2020-05-13,07:27:45Z,2853.25,2853.5,2853.0,2853.5,-1
2020-05-13,07:27:50Z,2853.25,2853.75,2853.0,2853.5,-1
2020-05-13,07:27:55Z,2853.0,2853.75,2852.75,2853.25,-1
2020-05-13,07:28:00Z,2853.0,2853.5,2852.75,2853.25,-1
2020-05-13,07:28:05Z,2853.25,2853.75,2853.25,2853.5,-1
2020-05-13,07:28:10Z,2853.75,2854.25,2853.5,2854.0,-1
2020-05-13,07:28:15Z,2853.75,2854.25,2853.25,2854.0,-1
2020-05-13,07:28:20Z,2853.25,2853.75,2853.25,2853.75,-1
2020-05-13,07:28:25Z,2853.5,2854.0,2853.25,2853.75,-1
2020-05-13,07:28:30Z,2853.25,2854.0,2853.0,2853.5,-1
2020-05-13,07:28:35Z,2853.25,2853.5,2853.0,2853.5,-1
2020-05-13,07:28:40Z,2853.25,2853.75,2853.0,2853.5,-1
2020-05-13,07:28:45Z,2853.5,2854.0,2853.25,2853.75,-1
2020-05-13,07:28:50Z,2853.25,2853.75,2853.0,2853.5,-1
2020-05-13,07:28:55Z,2853.25,2853.5,2853.0,2853.5,-1
2020-05-13,07:29:00Z,2853.0,2853.75,2853.0,2853.5,-1
2020-05-13,07:29:05Z,2852.5,2853.5,2852.25,2853.0,-1
2020-05-13,07:29:10Z,2852.5,2853.0,2852.0,2852.75,-1
2020-05-13,07:29:15Z,2852.25,2852.5,2852.0,2852.5,-1
2020-05-13,07:29:20Z,2852.25,2853.0,2852.0,2852.5,-1
2020-05-13,07:29:25Z,2852.25,2852.5,2852.0,2852.5,-1
2020-05-13,07:29:30Z,2852.0,2852.5,2852.0,2852.25,-1
2020-05-13,07:29:35Z,2851.5,2852.25,2851.25,2851.75,-1
2020-05-13,07:29:40Z,2851.25,2851.75,2851.25,2851.5,-1
2020-05-13,07:29:45Z,2851.25,2851.75,2851.25,2851.5,-1
2020-05-13,07:29:50Z,2850.75,2851.5,2850.5,2851.0,-1
2020-05-13,07:29:55Z,2850.75,2851.5,2850.25,2851.0,-1
2020-05-13,07:30:00Z,2850.75,2851.5,2850.25,2851.0,-1
2020-05-13,07:30:05Z,2850.75,2851.25,2850.5,2851.0,-1
2020-05-13,07:30:10Z,2850.25,2851.0,2850.0,2850.5,-1
2020-05-13,07:30:15Z,2850.0,2850.75,2849.5,2850.25,-1
2020-05-13,07:30:20Z,2849.5,2849.75,2849.25,2849.75,-1
2020-05-13,07:30:25Z,2848.75,2849.75,2848.5,2849.0,-1
2020-05-13,07:30:30Z,2848.75,2849.25,2848.25,2849.0,-1
2020-05-13,07:30:35Z,2848.75,2849.25,2848.75,2849.0,-1
2020-05-13,07:30:40Z,2849.0,2849.75,2848.75,2849.25,-1
2020-05-13,07:30:45Z,2848.75,2849.25,2848.25,2849.0,-1
2020-05-13,07:30:50Z,2848.75,2849.25,2848.25,2849.0,-1
2020-05-13,07:30:55Z,2848.75,2849.25,2848.75,2849.0,-1
2020-05-13,07:31:00Z,2848.25,2849.25,2848.25,2848.5,-1
2020-05-13,07:31:05Z,2848.75,2849.5,2848.25,2849.25,-1
2020-05-13,07:31:10Z,2849.0,2849.5,2848.75,2849.5,-1
2020-05-13,07:31:15Z,2849.25,2849.75,2849.0,2849.75,-1
2020-05-13,07:31:20Z,2849.5,2850.0,2849.5,2849.75,-1
2020-05-13,07:31:25Z,2849.75,2850.25,2849.5,2850.0,-1
2020-05-13,07:31:30Z,2849.75,2850.25,2849.25,2850.0,-1
2020-05-13,07:31:35Z,2850.0,2850.5,2849.75,2850.25,-1
2020-05-13,07:31:40Z,2850.0,2850.5,2849.75,2850.25,-1
2020-05-13,07:31:45Z,2850.0,2850.25,2849.75,2850.25,-1
2020-05-13,07:31:50Z,2849.75,2850.25,2849.5,2850.0,-1
2020-05-13,07:31:55Z,2849.75,2850.5,2849.25,2850.0,-1
2020-05-13,07:32:00Z,2849.5,2850.25,2849.25,2849.75,-1
2020-05-13,07:32:05Z,2849.5,2849.75,2849.25,2849.75,-1
2020-05-13,07:32:10Z,2849.25,2849.75,2848.75,2849.5,-1
2020-05-13,07:32:15Z,2849.0,2849.5,2848.75,2849.25,-1
2020-05-13,07:32:20Z,2849.0,2849.5,2849.0,2849.25,-1
2020-05-13,07:32:25Z,2849.25,2850.0,2849.0,2849.5,-1
2020-05-13,07:32:30Z,2849.75,2850.0,2849.25,2850.0,-1
2020-05-13,07:32:35Z,2850.0,2851.0,2849.75,2850.5,-1
2020-05-13,07:32:40Z,2850.5,2851.0,2850.0,2850.75,-1
2020-05-13,07:32:45Z,2851.0,2851.75,2850.75,2851.5,-1
2020-05-13,07:32:50Z,2851.0,2851.75,2851.0,2851.25,-1
2020-05-13,07:32:55Z,2851.0,2851.25,2850.75,2851.25,-1
2020-05-13,07:33:00Z,2851.0,2851.25,2850.75,2851.25,-1
2020-05-13,07:33:05Z,2851.0,2851.5,2850.75,2851.25,-1
2020-05-13,07:33:10Z,2851.0,2851.5,2850.75,2851.25,-1
2020-05-13,07:33:15Z,2851.25,2852.0,2851.0,2851.5,-1
2020-05-13,07:33:20Z,2851.5,2852.0,2851.5,2851.75,-1
2020-05-13,07:33:25Z,2851.5,2851.75,2851.25,2851.75,-1
2020-05-13,07:33:30Z,2851.25,2851.75,2851.0,2851.5,-1
2020-05-13,07:33:35Z,2851.0,2851.5,2851.0,2851.25,-1
2020-05-13,07:33:40Z,2850.75,2851.25,2850.75,2851.0,-1
2020-05-13,07:33:45Z,2851.0,2851.25,2850.75,2851.25,-1
2020-05-13,07:33:50Z,2850.75,2851.25,2850.5,2851.0,-1
2020-05-13,07:33:55Z,2850.75,2851.0,2850.5,2851.0,-1
2020-05-13,07:34:00Z,2850.5,2851.0,2850.25,2850.75,-1
2020-05-13,07:34:05Z,2850.0,2850.5,2850.0,2850.25,-1
2020-05-13,07:34:10Z,2849.75,2850.5,2849.25,2850.0,-1
2020-05-13,07:34:15Z,2849.75,2850.25,2849.75,2850.25,-1
